textid	text	condition	label
698	MI Election Recount Nightmare: “Write-In” Votes For Bernie In Detroit Were Being Counted As Votes For Hillary…And More	news	1
699	OBAMA TELLS TROOPS To Rise Up Against Trump…Protest His Authority…Feel Free To Criticize Him [VIDEO]	news	1
700	HYSTERICAL! DELUSIONAL HILLARY CLAIMS “EPIDEMIC” Of “Fake News” Was Her Downfall [Video]	news	1
701	HUH? GERMANS BOMBED PEARL HARBOR? Congressman Up For DNC Chair Needs A History Lesson! [Video]	news	1
702	HOW BUZZFEED Is Using Social Media “News” Feeds To Teach White Kids To Hate Themselves	news	1
703	DEMOCRATS AREN’T AFRAID Trump Will Be A Terrible President, They’re Worried About This… [VIDEO]	news	1
704	BREAKING: FED JUDGE TERMINATES MI Recount…Asks Stein Attorney In Court : “Why are you coming to court now when you knew about the deficiencies beforehand?”	news	1
705	SORE LOSER MICHAEL MOORE Calls On “Comrades” To Join Him To Disrupt, Destroy Trump’s Inauguration	news	1
706	RICK SANTORUM INFURIATES LIBERALS After He Tells ILLEGAL ALIEN To Go Home And Apply For Citizenship [VIDEO]	news	1
707	EMBARRASSING: Obama Spends Final Hours With Troops Defending His Failure As Commander In Chief…Bashing Trump [VIDEO]	news	1
708	BREAKING: MI Court Of Appeals Orders Vote Recount To STOP…Jill Stein’s Democrat Activist Attorney Says Count Must Go On	news	1
709	LIVE FEED: Trump “Thank You” Tour In NC With Ret. General James Mattis [Video]	news	1
710	$3.5 MILLION DOWN THE DRAIN….Day 5 WI Recount: TRUMP +25	news	1
711	UNREAL! CNN PANEL Laughs And Mocks Dr. Ben Carson Over Trump Nomination [Video]	news	1
712	ANGELA MERKEL Running For Re-Election Makes Stunning Announcement To BAN BURKAS, After Flooding Nation With 2 Million (Mostly Muslim) Migrants	news	1
713	JOE BIDEN’S SHOCKING ANNOUNCEMENT: “What the hell, man?” [Video]	news	1
714	OBAMA FLOODS America With Illegal Aliens, Muslim Refugees, While Veteran Under VA Care Dies With Maggot-Infested Wound	news	1
715	MASSIVE MI VOTER FRAUD UNCOVERED? 59% Of Detroit Vote Counting Machines Didn’t Work On Election Day…Ballots May Have Been Counted Several Times…Votes Were Certified Anyway	news	1
716	ROSIE O’DONNELL Gets A Tongue Lashing For Her Attack On Barron Trump: “Why Don’t You Worry About Your Own Children, And Why They Don’t Want To Be With You” [VIDEO]	news	1
717	TIM ALLEN Uses “Last Man Standing” Episode To Mock Censorship Of Speech By Snowflake College Students…And It’s Hilarious! [VIDEO]	news	1
718	WOW! Huckabee Asks Nancy Pelosi If She’s “Racist” Or “Just Dumb” Over Dr. Ben Carson Comments	news	1
719	WHAT THE HECK! Why Was Al Gore Meeting With The Trump Team Today? [Video]	news	1
720	NO RECOUNT? HILLARY WON CA County With Most Illegal Aliens By Stunning Margin…Ex-ICE Agent Explains How Easy It is For Illegals To Vote [VIDEO]	news	1
721	BREAKING: OBAMA-APPOINTED JUDGE ORDERS Vote Recount To Begin At Noon On Monday	news	1
722	FITTING END FOR COMMUNIST DICTATOR: Hilarious Reason Jeep Carrying Castro’s Ashes Had To Be Pushed By Military	news	1
723	IS CONSERVATIVE NEWS BEING PUNISHED For Trump Win? FACEBOOK Developing Feature To Promote “Handpicked” News, Videos In Users News Feeds	news	1
724	WOW! JILL STEIN’S ‘FIRESIDE CHAT’ Exposes Her Delusion On Recount [Video]	news	1
725	JILL STEIN Claims Recount Is About Possible Foreign Interference…UPDATE: Citizens Petition To Halt Recount Over Evidence Of Foreigners Donations To Stein’s Recount [VIDEO]	news	1
726	DAY 2 RESULTS Of Wisconsin Recount Are In…And Hillary’s Not Gonna Like It	news	1
727	WATCH TUCKER CARLSON Face Off With New York Times Editor Who Claims “High Journalistic Standards” At The Liberal Rag [Video]	news	1
728	PAUL JOSEPH WATSON Exposes Media’s Obsession With Trump’s Call From Taiwan Leader In 14 Seconds [VIDEO]	news	1
729	WATCH KELLYANNE CONWAY’S MIC DROP: “I think the biggest fake news was that Donald Trump couldn’t win.”	news	1
730	Ohio State University Student Says Terrorist Attack Was “Misunderstanding” Caused By Racism [VIDEO]	news	1
731	LIBERALS BELIEVE: “OBAMA TOO BRILLIANT FOR REPUBLICANS”…THIS Is Why The Dems Lost The Election	news	1
732	#BoycottPenzeys: HATEFUL, DIVISIVE Penzeys Spice Co. Owner Threatens Trump Supporters…Brags About Increased Sales Since Calling All Trump Supporters “Racists”	news	1
733	LIBERAL TREVOR NOAH Didn’t Count On Conservative Tomi Lahren Destroying Him On His Own Show…But That’s Exactly What She Did! [VIDEO]	news	1
734	TOMI LAHREN: “I Guess Jill Stein Wants To See Hillary Be The First Female To Lose The Election, Twice” [VIDEO]	news	1
735	HILLARY SCUMBAGS TORCH Navy Veteran’s Home For Supporting Donald Trump [Video]	news	1
736	HILARIOUS TRUMP CHRISTMAS VIDEO: “It’s The Most Wonderful Time In 8 Years” [Video]	news	1
737	LIZ WARREN CALLED OUT For Crazy Claim Steve Bannon is a “White Supremacist” [Video]	news	1
738	FLASHBACK: Obama Mocks Trump’s Promise To Save Factory Jobs: “Your Jobs Aren’t Coming Back” [VIDEO]	news	1
739	YIKES! THE CLAWS COME OUT On The View, As Hosts Attack Jill Stein [VIDEO]	news	1
740	THE VIEW’S Whoopi Goldberg To Co-Host: “This Is Why Black People Don’t Wanna Talk To White People” [VIDEO]	news	1
741	BREAKING: CONDI RICE Meets With Mike Pence In Trump’s D.C. Transition Office	news	1
742	WINE SIPPING City Attorney Caught On Camera Taking Photos Of Accomplice Spray Painting “F*ck Trump” On Upscale Storefront [VIDEO]	news	1
743	WATCH TUCKER CARLSON DESTROY Racist Flamethrower For Questioning “Hero” Label For White OSU Cop [VIDEO]	news	1
744	BREAKING: NO CHARGES For Police Officer In Shooting Death Of #KeithScott…Ex-Con Muslim Who Beat Wife, Kids, Previously Shot At Cops	news	1
745	WOW! OBAMA’S SWAN SONG: 6,051 Illegal Alien Kids Dumped In U.S. Communities In October	news	1
746	MUSLIM LEADER Tells Secretive Islamic Compounds In U.S. To Arm Up After Trump Win: “He has come as a test and trial for the faithful adherents of the holy books” [VIDEO]	news	1
747	OSU DIVERSITY OFFICER Sympathizes With Terrorist Student…Shames Students For Sharing His Picture…Told Them Not To Share Her Post	news	1
748	WOW! FOX REPORTER GOES OFF On SEIU Thug For Telling Black Protester She Wasn’t Allowed To Speak! [Video]	news	1
749	LOUDMOUTH ROSIE O’DONNELL Just Bullied The Wrong Trump: OUTRAGED Melania Threatens Lawsuit After Rosie Pushes False Video On Twitter About 10 Yr Old Barron	news	1
750	FOX HOST KENNEDY Gives Jill Stein An Earful: ‘Is This How You Want to Be Remembered?’ [Video]	news	1
751	KELLOGG’S PULLS ADVERTISING From Breitbart News As Punishment For Conservative News Slant…#BoycottKelloggs	news	1
752	WOW! PRO-CASTRO LEFTIST: Cubans Fled Castro To Escape Annoying Wife And Family [Video]	news	1
753	JILL STEIN (HILLARY’S) Recount Collapses: Misses Deadline In Pennsylvania…Sues WI For Refusing Hand Recount [VIDEO]	news	1
754	REMEMBER WHEN Democrat Operatives Were Caught Bragging About Their Voter Fraud Operation In WI? [VIDEO]	news	1
755	OHIO ST UNIV TERRORIST Abdul Razak Ali Artan Played Victim In Recent Interview, Criticized College For Not Having Muslim Prayer Rooms On Campus	news	1
756	SMILING HOST Shows Women How To Apply Make-Up To Beaten Up Face In Country With 99% Muslim Population [VIDEO]	news	1
757	JILL STEIN’S PA Vote Recount Effort Not Looking Good For Crooked Hillary	news	1
758	GERMANY’S Anti-Trump, Open Borders ANGELA MERKEL Sees Re-election Poll Numbers Drop…Orders 100,000 Migrants To Be Deported…By Force If Necessary	news	1
759	BOYCOTT TRUMP APP LIST BACKFIRES…Shoppers Using This List To BUY And Support Trump Companies And Supporters	news	1
760	AWESOME! AMERICAN FLAG COMES BACK AFTER 1,000 VETERANS SHOW UP To Protest Removal Of American Flag From Hampshire College [Video]	news	1
761	DID HILLARY Just Lose Her “Get Out Of Jail Free” Card?…Senior Trump Advisor: “Trump Has Not Ruled Out Criminal Probe” Against Hillary	news	1
762	“THEY’RE NOT LOOKING FOR FRAUD”…Vote Recount Could Nullify MI, WI, PA Electoral Votes	news	1
763	10 REASONS A VOTE RECOUNT Is A Really Bad Idea For America	news	1
764	CNN HOST To Jill Stein: “Have You Seen Any Direct Evidence That Anyone Hacked The Voting Systems In MI, WI And PA?”…”Um…no” [VIDEO]	news	1
765	GOOGLE Apologizes After Changing Name Of Trump Tower And Trump Hotel On Google Maps	news	1
766	BREAKING: DEMOCRATS Get Bad News…Why PA Recount Case Won’t Be So Easy To Pull Off	news	1
767	WOW! HILLARY PRETENDED To Be Relaxing…But She’s Been Scheming To Steal Presidency From Trump Since Morning After Election	news	1
768	“PARTISAN DEMOCRAT” Will Oversee WI Presidential Recount: Was Part Of Corrupt “John Doe” Case…A “Vicious and unhinged political crusade against conservatives” [VIDEO]	news	1
769	LEFTISTS CALL FOR Ivanka Trump Brand Boycott…This Huge Retailer Is Sticking With Her	news	1
770	WHOA! IS GEORGE SOROS Secretly Funding Jill Stein’s [Hillary’s] Recount Effort To Steal The Presidency From Trump?	news	1
771	GREEN PARTY DOLT Struggles To Explain Wisconsin Election Recount [Video]	news	1
772	WHY IS JILL STEIN Demanding A Recount? Is Hillary Camp Using Her In Desperate Effort To Stop Trump?…”Is Hillary Clinton Willing To Risk A Civil War In America?” [VIDEO]	news	1
773	CNN’S WOLF BLITZER Gets A Tongue Lashing From RNC’s Spicer: “You’ve Asked Me Eight Times The Same Question!”	news	1
774	SHERIFF CLARKE On Obama’s Final Days: “Obama’s Like A Tenant Who’s Been Evicted From A Property, And He’s Gonna Trash The Place On The Way Out The Door” [VIDEO]	news	1
775	TRIGGERED? POLICE OFFICER Kicked Out Of Event For Wearing Uniform	news	1
776	EMAIL REVEALS UNIV Of Pittsburgh Telling Professors To Give Students “Extra Credit” For Protesting Trump [VIDEO]	news	1
777	WOW! Leftist Bully ROSIE O’DONNELL PUSHES Horrible Rumor On Social Media…Suggests Barron Trump Has Mental Disorder [VIDEO]	news	1
778	BREAKING: TRUMP CHOOSES Pro-School Voucher, Kasich Supporter, Billionaire Clinton Foundation Donor For Education Secretary	news	1
779	KEY TRUMP ADVISOR: ELTON JOHN Will Perform At Inauguration For “First American president in US history that enters the White House with a pro-gay rights stance”	news	1
780	TALENTLESS Gigi Hadid Makes Ridiculous “Apology” For Mocking Immigrant Melania’s Accent: “I believe Melania understands show business”	news	1
781	BREAKING: HILLARY CAMP Looking To Challenge Vote…Suspects “Irregularities” In WI, MI And PA	news	1
782	STUDENTS BRAVELY DEFY Catholic College VP’s Warning To Reconsider “Offensive…Divisive…Harmful” AMERICA-THEMED Party	news	1
783	OOPS! CRYBABY HAMILTON STARS Who Lectured Pence Haven’t Voted In Years [VIDEO]	news	1
784	COMEDIAN TIM ALLEN On Hollywood Hypocrites: They Didn’t Like Trump Because He Was A Bully…But If You Support Trump, You Get Bullied [VIDEO]	news	1
785	MA COLLEGE REMOVES And BURNS American Flag To Protest Trump’s Election [VIDEO]	news	1
786	DONALD TRUMP Calls Meeting With Press…Dresses Down Real Fake News Networks: “Everyone at CNN is a liar and you should be ashamed”	news	1
787	DEPARTMENT OF JUSTICE Fines Sheriff For Excluding Illegals When Hiring	news	1
788	DEAR DEMOCRATS AND LIBERALS…Stop Complaining About The Election…You’re The Ones Who Created “Us”	news	1
789	TRUMP POISED TO REVERSE OBAMA’S Politicized “Global Warming” Policies…Plans To Bring Energy Jobs Back To Americans	news	1
790	STUNNING VIDEO: 80-Yr Old Man FORCED By Police To Provide Asylum For Refugees In Italian Hotel Against His Will	news	1
791	RUSH TO FINISH: OBAMA SLAPS $5 BILLION In Regulations On America Before Exit	news	1
792	BOOM! KELLYANNE CONWAY Shuts Down CNN’s Cuomo: “Why do you care?” [Video]	news	1
793	SELF-ADMITTED SEXUAL PREDATOR Who Supported Wife, Enabler Of Sexual Predator “Worries” About Sexual Predator In White House [VIDEO]	news	1
794	NBA CRYBABY COACH Worries About President-Elect Trump Insulting His Wife, Daughter…Defends Player Posting Picture Of His “Junk” On Social Media [VIDEO]	news	1
795	#HAMILTON Star Makes Jokes On Twitter About “Black Dudes” Taking Sexual Advantage of Drunk “White Chicks”	news	1
796	WORLD’S MOST FAMOUS VICTIMS Purchase Stunning Number Of Luxury Homes…Not A Bad Payout For A Couple Who Divided Our Nation	news	1
797	BRAVO! LAURA INGRAHAM DESTROYS JUAN WILLIAMS On Calling Trump’s Picks “Team Of Radicals” [Video]	news	1
798	MUSLIM SCHOLAR CRITICIZES OBAMA…Explains Why Americans Need To Give President-Elect Trump A Chance [VIDEO]	news	1
799	CEO Who Threatened To Kill Trump With Sniper Rifle Says Life Has Been Turned Upside Down [VIDEO]	news	1
800	JUDGE JEANINE Scorches Cast Of Hamilton: “Out and out reverse racism and teed up hate” [Video]	news	1
801	EPIC! TUCKER CARLSON Demolishes NYC Councilman Over Sanctuary Cities [Video]	news	1
802	ALMOST 100 YEARS LATER…Donald Trump Sounds A Lot Like Theodore Roosevelt On Immigration…And What It Means To Be An American [VIDEO]	news	1
803	LOL! BRITISH WIFE Of LIB ACTOR Who Said: “There Will Never Be A President Donald Trump”…Warns Americans About President-Elect Trump [VIDEO]	news	1
804	RACE OBSESSED MTV Host Mocks Trump Supporters: “how you gonna #BoycottHamilton when you can’t afford tickets in the first place?” [VIDEO]	news	1
805	CAR TORCHED AND SPRAYED WITH “F*CK TRUMP” Because Of Pro-Trump Sticker	news	1
806	HOW TO HANDLE Thanksgiving After The 2016 Election [Video]	news	1
807	MIKE PENCE BOOED By Bitter Liberals At Broadway Show Hamilton…Lectured To By Lead Actor [Video]	news	1
808	BOOM! LIBERAL COLUMNIST Gets DESTROYED By Tucker Carlson When He Can’t Answer Why He Lied About Senator Jeff Sessions [VIDEO]	news	1
809	LOL! Lawless HS Snowflakes Try To Bust Out Of School For Anti-Trump Protest…School Locks Them In! [VIDEO]	news	1
810	MEET CONSERVATIVE MUSLIM Steve Bannon Hired For Key Position At Breitbart: Only Thing Left Knows Are “Smears, lies, hate, libel, defamation, and an abdication of decency”	news	1
811	MOCK ASSASSINATION OF DONALD TRUMP Sparks Outrage At Texas School	news	1
812	CONSERVATIVE FOX News Houston Host FIRED For Saying What We All Think About Obama’s Race War On Facebook	news	1
813	STARBUCKS EMPLOYEE Calls Police On Man Wanting Coffee Name To Be “Trump”…#TrumpCup [Video]	news	1
814	OUR CRYBABY COMMUNITY ORGANIZER Makes A Fool Of Himself In Germany…Thanks To Conservatives In Social Media [VIDEO]	news	1
815	BOOM! The Truth About “FAKE NEWS” Websites: “The butt-hurt and the rigged media is desperate to salvage some scrap of credibility” [VIDEO]	news	1
816	CELEBRITY CRUISE LINE CEO Makes Political Statement With Stunning Open-Borders, Trump Bashing Ad [VIDEO]	news	1
817	TRUMP PROTEST ORGANIZER Destroyed In Debate On Illegals: “Do you think people have a right to lock their doors?” [Video]	news	1
818	BEGGIN’ MEGYN KELLY’S New Book Ripped To Shreads In Amazon Reviews…Karma!	news	1
819	OBAMA’S LIST OF 21 MEDAL OF FREEDOM Recipients Reads Like A Who’s Who Of The Far Left	news	1
820	Meet The LEFTIST Assistant Professor Who Made Up Bogus List Of “Fake” Conservative Websites That Went Viral	news	1
821	COMMUNIST SYMPATHIZER NYC MAYOR DEBLASIO Encourages Anti-Trump Protesters To Keep Going: “the more people fight back, the more it takes away his power”	news	1
822	TRUMP SETS THE RECORD STRAIGHT: Slams NYT Then Tweets Directly To Supporters	news	1
823	DANIEL HANNAN Tells “The Generation Of The Safe Spaces” To Get Over Themselves [Video]	news	1
824	WHAT DONALD TRUMP WILL DO For Christmas Now That He’s President-elect [Video]	news	1
825	LOL! Most Arrested Soros Protesters Didn’t Even Vote…Listen To Hilarious Reason They’re Protesting [VIDEO]	news	1
826	BUH-BYE! GLENN BECK Places Final Nail In His Coffin…And His Former Fans Won’t Miss Him [VIDEO]	news	1
827	TRUMP GIVES BRUTAL WARNING To Lawless Sanctuary Cities…There’s A New Sheriff In Town [Video]	news	1
828	WOW! WHITE Liberals Suggest Blacks Are Too Stupid To Get ID’s…Can’t Figure Out How To Use Internet [VIDEO]	news	1
829	TRUMP’S BRINGING Churchill’s Bust Back To Oval Office…Wait Till You See Who Barack Obama Replaced Him With	news	1
830	AMERICANS EXPECTED OBAMA TO CALL FOR CALM…Instead Used Press Conference To Bash Trump [Video]	news	1
831	TOMI LAHREN’S Rant Against Anti-Trump Rioters Goes VIRAL: “A Bunch Of Sore Losers Gathered Together Isn’t A Protest, It’s A Tantrum” [VIDEO]	news	1
832	TRUMP WARNED AMERICANS We’d Be “Sick Of Winning”…CNN Cries Trump Is Making Stock Market Rise Too Much…Could Hurt His Chances For Re-election [VIDEO]	news	1
833	LOCK HIM UP! CEO Threatens To Assassinate Trump With Sniper Rifle At White House	news	1
834	PRICELESS! ANTI-TRUMP RIOTER THROWS TANTRUM When Arrested: “I want…I want…I want!” [Video]	news	1
835	TRUMP SUPPORTER Whose Brutal Beating By Black Mob Was Caught On Video Asks: “What Happened To America?” [VIDEO]	news	1
836	TRUMP MIC DROP MOMENT From 60 Minutes Interview: “I’m very good at this, it’s called construction”	news	1
837	WOW! AMERICA IS UNDER ATTACK By These 187 Organizations Directly Funded By George Soros	news	1
838	RIOTERS CHASE DOWN Trump Supporter’s Truck…Attack Him While Screaming “Peaceful Protest”…Throw Bricks	news	1
839	EPIC LIBERAL SMACKDOWN: “Burning Up The Streets, Blocking Roads, Making People Late For Work…I’m Glad I Don’t Live In NYC, Washington, Oregon Because I’d Run Your A*S Over!” [VIDEO]	news	1
